Time;x;y;z;7c:9e:bd:f9:c3:72;7c:9e:bd:f0:91:c6;7c:9e:bd:f1:d3:e6;7c:9e:bd:f0:87:de;7c:9e:bd:f1:d6:92;7c:9e:bd:f8:d5:de;7c:9e:bd:f1:e3:96;7c:9e:bd:f9:ad:76
02/01/2021 17:03;12,0;0,0;1,0;-81,0;-78,0;-74,0;-77,0;-92,0;-81,0;-80,0;-88,0
02/01/2021 17:03;12,0;0,0;1,0;-80,0;-90,0;-75,0;-78,0;-200,0;-86,0;-79,0;-88,0
02/01/2021 17:03;12,0;0,0;1,0;-80,0;-79,0;-73,0;-78,0;-200,0;-88,0;-84,0;-87,0
02/01/2021 17:03;12,0;0,0;1,0;-81,0;-78,0;-74,0;-79,0;-200,0;-89,0;-78,0;-88,0
02/01/2021 17:03;12,0;0,0;1,0;-80,0;-78,0;-76,0;-78,0;-89,0;-90,0;-78,0;-87,0
02/01/2021 17:04;13,0;0,0;1,0;-86,0;-81,0;-79,0;-77,0;-80,0;-78,0;-83,0;-82,0
02/01/2021 17:04;13,0;0,0;1,0;-87,0;-84,0;-80,0;-76,0;-80,0;-79,0;-78,0;-81,0
02/01/2021 17:04;13,0;0,0;1,0;-81,0;-86,0;-78,0;-75,0;-83,0;-83,0;-79,0;-80,0
02/01/2021 17:04;13,0;0,0;1,0;-89,0;-88,0;-78,0;-76,0;-78,0;-83,0;-85,0;-83,0
02/01/2021 17:04;13,0;0,0;1,0;-80,0;-89,0;-77,0;-82,0;-80,0;-80,0;-83,0;-86,0
02/01/2021 17:04;37,0;0,0;1,0;-76,0;-76,0;-74,0;-72,0;-88,0;-75,0;-77,0;-90,0
02/01/2021 17:04;37,0;0,0;1,0;-80,0;-81,0;-73,0;-73,0;-89,0;-79,0;-86,0;-81,0
02/01/2021 17:04;37,0;0,0;1,0;-76,0;-77,0;-93,0;-73,0;-90,0;-74,0;-76,0;-83,0
02/01/2021 17:04;37,0;0,0;1,0;-80,0;-75,0;-87,0;-71,0;-90,0;-73,0;-76,0;-84,0
02/01/2021 17:04;37,0;0,0;1,0;-80,0;-76,0;-74,0;-71,0;-79,0;-73,0;-87,0;-92,0
02/01/2021 17:05;39,0;0,0;1,0;-87,0;-75,0;-83,0;-72,0;-85,0;-91,0;-77,0;-77,0
02/01/2021 17:05;39,0;0,0;1,0;-75,0;-78,0;-82,0;-73,0;-87,0;-74,0;-79,0;-77,0
02/01/2021 17:05;39,0;0,0;1,0;-85,0;-80,0;-85,0;-72,0;-84,0;-75,0;-81,0;-77,0
02/01/2021 17:05;39,0;0,0;1,0;-74,0;-78,0;-75,0;-73,0;-86,0;-73,0;-78,0;-77,0
02/01/2021 17:05;39,0;0,0;1,0;-88,0;-78,0;-75,0;-73,0;-86,0;-73,0;-78,0;-82,0
02/01/2021 17:05;68,0;0,0;1,0;-91,0;-77,0;-74,0;-68,0;-85,0;-83,0;-76,0;-200,0
02/01/2021 17:05;68,0;0,0;1,0;-92,0;-76,0;-72,0;-76,0;-84,0;-76,0;-74,0;-200,0
02/01/2021 17:05;68,0;0,0;1,0;-88,0;-77,0;-72,0;-68,0;-90,0;-75,0;-73,0;-90,0
02/01/2021 17:05;68,0;0,0;1,0;-88,0;-77,0;-74,0;-68,0;-85,0;-86,0;-76,0;-88,0
02/01/2021 17:05;68,0;0,0;1,0;-88,0;-77,0;-74,0;-68,0;-86,0;-86,0;-77,0;-87,0
02/01/2021 17:06;69,0;0,0;1,0;-74,0;-76,0;-82,0;-91,0;-81,0;-76,0;-73,0;-89,0
02/01/2021 17:06;69,0;0,0;1,0;-84,0;-76,0;-81,0;-90,0;-87,0;-77,0;-84,0;-91,0
02/01/2021 17:06;69,0;0,0;1,0;-76,0;-76,0;-81,0;-70,0;-80,0;-76,0;-83,0;-200,0
02/01/2021 17:06;69,0;0,0;1,0;-83,0;-76,0;-81,0;-91,0;-80,0;-76,0;-83,0;-94,0
02/01/2021 17:06;69,0;0,0;1,0;-74,0;-75,0;-82,0;-87,0;-78,0;-76,0;-73,0;-91,0
02/01/2021 17:06;70,0;0,0;1,0;-85,0;-89,0;-79,0;-73,0;-89,0;-75,0;-82,0;-83,0
02/01/2021 17:06;70,0;0,0;1,0;-69,0;-91,0;-78,0;-76,0;-87,0;-74,0;-81,0;-83,0
02/01/2021 17:06;70,0;0,0;1,0;-68,0;-89,0;-79,0;-77,0;-86,0;-75,0;-81,0;-82,0
02/01/2021 17:06;70,0;0,0;1,0;-83,0;-90,0;-76,0;-77,0;-88,0;-74,0;-81,0;-84,0
02/01/2021 17:06;70,0;0,0;1,0;-83,0;-89,0;-79,0;-77,0;-87,0;-76,0;-80,0;-83,0
02/01/2021 17:06;71,0;0,0;1,0;-75,0;-84,0;-84,0;-79,0;-81,0;-75,0;-80,0;-95,0
02/01/2021 17:07;71,0;0,0;1,0;-85,0;-71,0;-75,0;-69,0;-80,0;-75,0;-81,0;-92,0
02/01/2021 17:07;71,0;0,0;1,0;-85,0;-72,0;-75,0;-69,0;-81,0;-76,0;-81,0;-84,0
02/01/2021 17:07;71,0;0,0;1,0;-85,0;-72,0;-72,0;-69,0;-82,0;-76,0;-80,0;-84,0
02/01/2021 17:07;71,0;0,0;1,0;-67,0;-82,0;-74,0;-69,0;-81,0;-76,0;-81,0;-84,0
02/01/2021 17:07;36,0;0,0;1,0;-81,0;-75,0;-78,0;-76,0;-89,0;-75,0;-84,0;-84,0
02/01/2021 17:07;36,0;0,0;1,0;-81,0;-75,0;-78,0;-76,0;-85,0;-75,0;-83,0;-89,0
02/01/2021 17:07;36,0;0,0;1,0;-82,0;-90,0;-75,0;-76,0;-89,0;-74,0;-84,0;-93,0
02/01/2021 17:07;36,0;0,0;1,0;-81,0;-75,0;-78,0;-77,0;-93,0;-75,0;-84,0;-91,0
02/01/2021 17:07;36,0;0,0;1,0;-91,0;-75,0;-78,0;-79,0;-86,0;-76,0;-84,0;-86,0
02/01/2021 17:12;38,0;0,0;1,0;-88,0;-76,0;-82,0;-76,0;-83,0;-79,0;-80,0;-86,0
02/01/2021 17:12;38,0;0,0;1,0;-91,0;-78,0;-80,0;-74,0;-83,0;-78,0;-81,0;-86,0
02/01/2021 17:12;38,0;0,0;1,0;-74,0;-76,0;-79,0;-73,0;-83,0;-78,0;-84,0;-85,0
02/01/2021 17:12;38,0;0,0;1,0;-87,0;-77,0;-79,0;-76,0;-83,0;-79,0;-82,0;-87,0
02/01/2021 17:12;38,0;0,0;1,0;-86,0;-86,0;-75,0;-76,0;-81,0;-77,0;-81,0;-87,0
02/01/2021 17:12;81,0;0,0;1,0;-76,0;-77,0;-76,0;-72,0;-89,0;-77,0;-73,0;-86,0
02/01/2021 17:12;81,0;0,0;1,0;-72,0;-81,0;-76,0;-72,0;-89,0;-78,0;-72,0;-85,0
02/01/2021 17:12;81,0;0,0;1,0;-73,0;-84,0;-76,0;-72,0;-91,0;-76,0;-72,0;-92,0
02/01/2021 17:12;81,0;0,0;1,0;-72,0;-77,0;-76,0;-79,0;-88,0;-78,0;-73,0;-88,0
02/01/2021 17:12;81,0;0,0;1,0;-72,0;-81,0;-75,0;-81,0;-86,0;-79,0;-72,0;-88,0
02/01/2021 17:13;10,0;0,0;1,0;-91,0;-76,0;-84,0;-72,0;-86,0;-66,0;-81,0;-89,0
02/01/2021 17:13;10,0;0,0;1,0;-81,0;-78,0;-84,0;-66,0;-89,0;-71,0;-80,0;-86,0
02/01/2021 17:13;10,0;0,0;1,0;-82,0;-76,0;-85,0;-66,0;-85,0;-69,0;-81,0;-89,0
02/01/2021 17:13;10,0;0,0;1,0;-82,0;-83,0;-84,0;-70,0;-87,0;-69,0;-86,0;-90,0
02/01/2021 17:13;10,0;0,0;1,0;-82,0;-76,0;-92,0;-66,0;-87,0;-70,0;-80,0;-82,0
02/01/2021 17:13;11,0;0,0;1,0;-88,0;-71,0;-81,0;-73,0;-96,0;-70,0;-87,0;-84,0
02/01/2021 17:13;11,0;0,0;1,0;-85,0;-71,0;-85,0;-72,0;-93,0;-71,0;-81,0;-78,0
02/01/2021 17:13;11,0;0,0;1,0;-86,0;-71,0;-84,0;-72,0;-94,0;-70,0;-87,0;-78,0
02/01/2021 17:13;11,0;0,0;1,0;-87,0;-71,0;-81,0;-75,0;-88,0;-67,0;-91,0;-78,0
02/01/2021 17:13;11,0;0,0;1,0;-89,0;-72,0;-80,0;-72,0;-89,0;-73,0;-85,0;-81,0
02/01/2021 17:14;33,0;0,0;1,0;-79,0;-71,0;-70,0;-74,0;-90,0;-73,0;-85,0;-80,0
02/01/2021 17:14;33,0;0,0;1,0;-78,0;-70,0;-71,0;-69,0;-85,0;-70,0;-85,0;-81,0
02/01/2021 17:14;33,0;0,0;1,0;-79,0;-70,0;-70,0;-70,0;-89,0;-69,0;-84,0;-79,0
02/01/2021 17:14;33,0;0,0;1,0;-83,0;-70,0;-72,0;-70,0;-88,0;-70,0;-84,0;-82,0
02/01/2021 17:14;33,0;0,0;1,0;-80,0;-71,0;-74,0;-70,0;-88,0;-69,0;-84,0;-80,0
02/01/2021 17:14;35,0;0,0;1,0;-74,0;-78,0;-84,0;-67,0;-83,0;-65,0;-80,0;-87,0
02/01/2021 17:14;35,0;0,0;1,0;-73,0;-75,0;-84,0;-68,0;-91,0;-66,0;-80,0;-86,0
02/01/2021 17:14;35,0;0,0;1,0;-74,0;-89,0;-73,0;-77,0;-84,0;-65,0;-80,0;-95,0
02/01/2021 17:14;35,0;0,0;1,0;-89,0;-92,0;-87,0;-67,0;-84,0;-65,0;-79,0;-92,0
02/01/2021 17:14;35,0;0,0;1,0;-73,0;-90,0;-74,0;-67,0;-89,0;-66,0;-87,0;-89,0
02/01/2021 17:15;67,0;0,0;1,0;-87,0;-78,0;-86,0;-74,0;-92,0;-74,0;-94,0;-82,0
02/01/2021 17:15;67,0;0,0;1,0;-87,0;-79,0;-85,0;-76,0;-90,0;-75,0;-91,0;-84,0
02/01/2021 17:15;67,0;0,0;1,0;-89,0;-79,0;-86,0;-82,0;-92,0;-82,0;-86,0;-84,0
02/01/2021 17:15;67,0;0,0;1,0;-87,0;-79,0;-86,0;-75,0;-91,0;-81,0;-94,0;-83,0
02/01/2021 17:15;67,0;0,0;1,0;-86,0;-75,0;-88,0;-82,0;-90,0;-75,0;-88,0;-82,0
02/01/2021 17:15;66,0;0,0;1,0;-83,0;-73,0;-73,0;-71,0;-89,0;-75,0;-83,0;-90,0
02/01/2021 17:15;66,0;0,0;1,0;-85,0;-73,0;-72,0;-76,0;-90,0;-75,0;-82,0;-90,0
02/01/2021 17:15;66,0;0,0;1,0;-77,0;-73,0;-73,0;-78,0;-90,0;-78,0;-83,0;-82,0
02/01/2021 17:15;66,0;0,0;1,0;-76,0;-84,0;-72,0;-69,0;-90,0;-83,0;-84,0;-90,0
02/01/2021 17:15;66,0;0,0;1,0;-77,0;-73,0;-73,0;-70,0;-88,0;-76,0;-84,0;-83,0
02/01/2021 17:16;65,0;0,0;1,0;-75,0;-80,0;-65,0;-72,0;-92,0;-78,0;-78,0;-91,0
02/01/2021 17:16;65,0;0,0;1,0;-76,0;-76,0;-66,0;-68,0;-87,0;-77,0;-81,0;-82,0
02/01/2021 17:16;65,0;0,0;1,0;-76,0;-78,0;-65,0;-68,0;-87,0;-64,0;-82,0;-88,0
02/01/2021 17:16;65,0;0,0;1,0;-75,0;-76,0;-65,0;-82,0;-86,0;-64,0;-81,0;-82,0
02/01/2021 17:16;65,0;0,0;1,0;-77,0;-77,0;-65,0;-70,0;-88,0;-76,0;-82,0;-82,0
02/01/2021 17:16;64,0;0,0;1,0;-84,0;-74,0;-74,0;-69,0;-88,0;-63,0;-88,0;-78,0
02/01/2021 17:16;64,0;0,0;1,0;-85,0;-73,0;-71,0;-69,0;-87,0;-63,0;-83,0;-79,0
02/01/2021 17:16;64,0;0,0;1,0;-83,0;-73,0;-70,0;-78,0;-87,0;-64,0;-88,0;-79,0
02/01/2021 17:17;64,0;0,0;1,0;-85,0;-73,0;-70,0;-70,0;-200,0;-63,0;-82,0;-84,0
02/01/2021 17:17;64,0;0,0;1,0;-85,0;-73,0;-70,0;-76,0;-88,0;-63,0;-86,0;-83,0
02/01/2021 17:17;32,0;0,0;1,0;-84,0;-70,0;-75,0;-71,0;-83,0;-62,0;-81,0;-80,0
02/01/2021 17:17;32,0;0,0;1,0;-87,0;-82,0;-76,0;-71,0;-82,0;-61,0;-83,0;-81,0
02/01/2021 17:17;32,0;0,0;1,0;-90,0;-70,0;-76,0;-74,0;-200,0;-59,0;-84,0;-79,0
02/01/2021 17:17;32,0;0,0;1,0;-87,0;-70,0;-71,0;-80,0;-200,0;-68,0;-83,0;-84,0
02/01/2021 17:17;32,0;0,0;1,0;-90,0;-70,0;-77,0;-69,0;-85,0;-60,0;-88,0;-80,0
02/01/2021 17:17;34,0;0,0;1,0;-94,0;-68,0;-79,0;-71,0;-86,0;-59,0;-81,0;-82,0
02/01/2021 17:17;34,0;0,0;1,0;-89,0;-70,0;-76,0;-71,0;-88,0;-59,0;-82,0;-83,0
02/01/2021 17:17;34,0;0,0;1,0;-90,0;-70,0;-76,0;-71,0;-86,0;-59,0;-80,0;-86,0
02/01/2021 17:17;34,0;0,0;1,0;-86,0;-69,0;-77,0;-71,0;-87,0;-59,0;-81,0;-81,0
02/01/2021 17:17;34,0;0,0;1,0;-86,0;-66,0;-68,0;-71,0;-87,0;-60,0;-82,0;-82,0
02/01/2021 17:18;8,0;0,0;1,0;-89,0;-81,0;-82,0;-69,0;-90,0;-67,0;-90,0;-78,0
02/01/2021 17:18;8,0;0,0;1,0;-89,0;-80,0;-81,0;-68,0;-90,0;-67,0;-90,0;-77,0
02/01/2021 17:18;8,0;0,0;1,0;-87,0;-85,0;-81,0;-69,0;-91,0;-68,0;-87,0;-77,0
02/01/2021 17:18;8,0;0,0;1,0;-88,0;-81,0;-81,0;-69,0;-88,0;-68,0;-89,0;-79,0
02/01/2021 17:18;8,0;0,0;1,0;-86,0;-80,0;-92,0;-69,0;-89,0;-69,0;-88,0;-78,0
02/01/2021 17:18;9,0;0,0;1,0;-89,0;-69,0;-92,0;-76,0;-90,0;-65,0;-88,0;-82,0
02/01/2021 17:18;9,0;0,0;1,0;-86,0;-69,0;-90,0;-76,0;-90,0;-69,0;-88,0;-79,0
02/01/2021 17:18;9,0;0,0;1,0;-89,0;-69,0;-76,0;-81,0;-89,0;-66,0;-95,0;-78,0
02/01/2021 17:18;9,0;0,0;1,0;-91,0;-69,0;-76,0;-72,0;-92,0;-65,0;-93,0;-86,0
02/01/2021 17:18;9,0;0,0;1,0;-86,0;-69,0;-76,0;-75,0;-90,0;-69,0;-94,0;-79,0
02/01/2021 17:19;29,0;0,0;1,0;-84,0;-63,0;-69,0;-71,0;-93,0;-60,0;-82,0;-77,0
02/01/2021 17:19;29,0;0,0;1,0;-85,0;-64,0;-68,0;-74,0;-93,0;-61,0;-83,0;-78,0
02/01/2021 17:19;29,0;0,0;1,0;-85,0;-64,0;-68,0;-74,0;-89,0;-60,0;-82,0;-78,0
02/01/2021 17:19;29,0;0,0;1,0;-86,0;-63,0;-85,0;-74,0;-90,0;-60,0;-87,0;-78,0
02/01/2021 17:19;29,0;0,0;1,0;-84,0;-68,0;-68,0;-70,0;-90,0;-67,0;-81,0;-77,0
02/01/2021 17:19;31,0;0,0;1,0;-88,0;-69,0;-71,0;-75,0;-95,0;-63,0;-91,0;-73,0
02/01/2021 17:19;31,0;0,0;1,0;-88,0;-70,0;-71,0;-76,0;-93,0;-63,0;-89,0;-76,0
02/01/2021 17:19;31,0;0,0;1,0;-90,0;-69,0;-71,0;-73,0;-89,0;-63,0;-87,0;-73,0
02/01/2021 17:19;31,0;0,0;1,0;-90,0;-68,0;-71,0;-74,0;-89,0;-64,0;-90,0;-72,0
02/01/2021 17:19;31,0;0,0;1,0;-89,0;-68,0;-71,0;-77,0;-90,0;-63,0;-89,0;-72,0
02/01/2021 17:19;82,0;0,0;1,0;-94,0;-64,0;-69,0;-73,0;-88,0;-64,0;-83,0;-71,0
02/01/2021 17:19;82,0;0,0;1,0;-83,0;-65,0;-69,0;-72,0;-87,0;-68,0;-80,0;-71,0
02/01/2021 17:19;82,0;0,0;1,0;-92,0;-69,0;-69,0;-71,0;-89,0;-68,0;-84,0;-75,0
02/01/2021 17:19;82,0;0,0;1,0;-89,0;-68,0;-75,0;-72,0;-88,0;-68,0;-84,0;-72,0
02/01/2021 17:19;82,0;0,0;1,0;-91,0;-68,0;-75,0;-72,0;-91,0;-68,0;-84,0;-71,0
02/01/2021 17:21;62,0;0,0;1,0;-93,0;-62,0;-71,0;-84,0;-93,0;-65,0;-85,0;-80,0
02/01/2021 17:21;62,0;0,0;1,0;-85,0;-63,0;-71,0;-85,0;-200,0;-66,0;-84,0;-79,0
02/01/2021 17:21;62,0;0,0;1,0;-84,0;-63,0;-71,0;-84,0;-93,0;-65,0;-85,0;-79,0
02/01/2021 17:21;62,0;0,0;1,0;-85,0;-63,0;-71,0;-84,0;-200,0;-69,0;-84,0;-79,0
02/01/2021 17:21;62,0;0,0;1,0;-94,0;-62,0;-71,0;-84,0;-94,0;-65,0;-84,0;-80,0
02/01/2021 17:22;61,0;0,0;1,0;-88,0;-69,0;-74,0;-81,0;-200,0;-74,0;-90,0;-79,0
02/01/2021 17:22;61,0;0,0;1,0;-84,0;-68,0;-74,0;-82,0;-200,0;-67,0;-91,0;-78,0
02/01/2021 17:22;61,0;0,0;1,0;-91,0;-69,0;-75,0;-82,0;-200,0;-67,0;-92,0;-77,0
02/01/2021 17:22;61,0;0,0;1,0;-85,0;-69,0;-74,0;-81,0;-200,0;-66,0;-90,0;-77,0
02/01/2021 17:22;61,0;0,0;1,0;-90,0;-68,0;-75,0;-81,0;-200,0;-75,0;-89,0;-77,0
02/01/2021 17:22;60,0;0,0;1,0;-87,0;-61,0;-68,0;-75,0;-87,0;-79,0;-90,0;-70,0
02/01/2021 17:22;60,0;0,0;1,0;-91,0;-63,0;-68,0;-76,0;-87,0;-75,0;-92,0;-70,0
02/01/2021 17:22;60,0;0,0;1,0;-88,0;-61,0;-68,0;-75,0;-87,0;-74,0;-91,0;-70,0
02/01/2021 17:23;60,0;0,0;1,0;-92,0;-61,0;-71,0;-80,0;-87,0;-77,0;-90,0;-71,0
02/01/2021 17:23;60,0;0,0;1,0;-87,0;-63,0;-71,0;-79,0;-200,0;-78,0;-90,0;-70,0
02/01/2021 17:24;28,0;0,0;1,0;-88,0;-72,0;-81,0;-76,0;-92,0;-63,0;-82,0;-78,0
02/01/2021 17:24;28,0;0,0;1,0;-88,0;-66,0;-81,0;-76,0;-95,0;-63,0;-86,0;-79,0
02/01/2021 17:24;28,0;0,0;1,0;-88,0;-66,0;-81,0;-76,0;-95,0;-63,0;-86,0;-79,0
02/01/2021 17:24;28,0;0,0;1,0;-90,0;-71,0;-82,0;-78,0;-91,0;-65,0;-84,0;-90,0
02/01/2021 17:24;28,0;0,0;1,0;-94,0;-72,0;-81,0;-72,0;-91,0;-65,0;-85,0;-87,0
02/01/2021 17:24;30,0;0,0;1,0;-91,0;-71,0;-72,0;-77,0;-87,0;-70,0;-200,0;-71,0
02/01/2021 17:24;30,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:25;30,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:25;30,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:25;30,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:26;6,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:26;6,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:26;6,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:26;6,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:26;6,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:27;7,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:27;7,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:27;7,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:27;7,0;0,0;1,0;-89,0;-72,0;-73,0;-78,0;-87,0;-71,0;-86,0;-71,0
02/01/2021 17:27;7,0;0,0;1,0;-90,0;-73,0;-71,0;-89,0;-85,0;-75,0;-92,0;-81,0
02/01/2021 17:29;25,0;0,0;1,0;-86,0;-67,0;-72,0;-77,0;-91,0;-66,0;-87,0;-74,0
02/01/2021 17:29;25,0;0,0;1,0;-85,0;-69,0;-72,0;-76,0;-94,0;-69,0;-88,0;-73,0
02/01/2021 17:29;25,0;0,0;1,0;-87,0;-77,0;-77,0;-72,0;-89,0;-69,0;-88,0;-73,0
02/01/2021 17:29;25,0;0,0;1,0;-87,0;-81,0;-78,0;-72,0;-200,0;-70,0;-85,0;-74,0
02/01/2021 17:29;25,0;0,0;1,0;-85,0;-68,0;-79,0;-83,0;-90,0;-70,0;-87,0;-74,0
02/01/2021 17:29;27,0;0,0;1,0;-89,0;-68,0;-80,0;-67,0;-91,0;-72,0;-91,0;-81,0
02/01/2021 17:29;27,0;0,0;1,0;-87,0;-65,0;-81,0;-87,0;-91,0;-72,0;-92,0;-77,0
02/01/2021 17:29;27,0;0,0;1,0;-92,0;-65,0;-74,0;-70,0;-92,0;-78,0;-93,0;-76,0
02/01/2021 17:29;27,0;0,0;1,0;-87,0;-65,0;-74,0;-68,0;-97,0;-72,0;-92,0;-77,0
02/01/2021 17:29;27,0;0,0;1,0;-86,0;-65,0;-74,0;-69,0;-94,0;-74,0;-88,0;-76,0
02/01/2021 17:30;83,0;0,0;1,0;-84,0;-62,0;-77,0;-92,0;-89,0;-74,0;-200,0;-75,0
02/01/2021 17:30;83,0;0,0;1,0;-84,0;-62,0;-78,0;-86,0;-90,0;-77,0;-200,0;-74,0
02/01/2021 17:30;83,0;0,0;1,0;-84,0;-62,0;-76,0;-86,0;-89,0;-73,0;-200,0;-75,0
02/01/2021 17:30;83,0;0,0;1,0;-85,0;-62,0;-77,0;-86,0;-90,0;-75,0;-93,0;-82,0
02/01/2021 17:30;83,0;0,0;1,0;-85,0;-62,0;-77,0;-85,0;-200,0;-74,0;-200,0;-76,0
02/01/2021 17:30;5,0;0,0;1,0;-200,0;-84,0;-70,0;-84,0;-90,0;-72,0;-92,0;-82,0
02/01/2021 17:31;5,0;0,0;1,0;-200,0;-85,0;-70,0;-91,0;-89,0;-72,0;-200,0;-84,0
02/01/2021 17:31;5,0;0,0;1,0;-200,0;-86,0;-70,0;-87,0;-90,0;-72,0;-90,0;-83,0
02/01/2021 17:31;5,0;0,0;1,0;-200,0;-72,0;-70,0;-87,0;-90,0;-73,0;-91,0;-82,0
02/01/2021 17:31;5,0;0,0;1,0;-200,0;-85,0;-70,0;-87,0;-90,0;-73,0;-91,0;-81,0
02/01/2021 17:32;59,0;0,0;1,0;-200,0;-71,0;-84,0;-82,0;-200,0;-71,0;-200,0;-76,0
02/01/2021 17:32;59,0;0,0;1,0;-200,0;-70,0;-82,0;-83,0;-200,0;-72,0;-200,0;-77,0
02/01/2021 17:32;59,0;0,0;1,0;-200,0;-70,0;-83,0;-84,0;-200,0;-71,0;-200,0;-84,0
02/01/2021 17:32;59,0;0,0;1,0;-200,0;-71,0;-84,0;-83,0;-200,0;-72,0;-200,0;-77,0
02/01/2021 17:32;59,0;0,0;1,0;-200,0;-71,0;-81,0;-82,0;-200,0;-72,0;-200,0;-76,0
02/01/2021 17:32;58,0;0,0;1,0;-200,0;-65,0;-71,0;-82,0;-89,0;-75,0;-200,0;-89,0
02/01/2021 17:32;58,0;0,0;1,0;-200,0;-65,0;-71,0;-83,0;-90,0;-74,0;-93,0;-87,0
02/01/2021 17:32;58,0;0,0;1,0;-200,0;-65,0;-71,0;-84,0;-90,0;-74,0;-94,0;-92,0
02/01/2021 17:32;58,0;0,0;1,0;-94,0;-65,0;-71,0;-84,0;-89,0;-73,0;-91,0;-90,0
02/01/2021 17:32;58,0;0,0;1,0;-91,0;-66,0;-84,0;-84,0;-88,0;-75,0;-90,0;-91,0
02/01/2021 17:33;57,0;0,0;1,0;-200,0;-61,0;-82,0;-81,0;-93,0;-88,0;-200,0;-73,0
02/01/2021 17:33;57,0;0,0;1,0;-200,0;-61,0;-83,0;-79,0;-200,0;-87,0;-200,0;-73,0
02/01/2021 17:33;57,0;0,0;1,0;-200,0;-61,0;-81,0;-87,0;-94,0;-78,0;-200,0;-69,0
02/01/2021 17:33;57,0;0,0;1,0;-200,0;-60,0;-83,0;-88,0;-93,0;-88,0;-200,0;-73,0
02/01/2021 17:33;57,0;0,0;1,0;-200,0;-61,0;-82,0;-83,0;-93,0;-81,0;-97,0;-73,0
02/01/2021 17:34;56,0;0,0;1,0;-86,0;-74,0;-74,0;-76,0;-92,0;-82,0;-90,0;-73,0
02/01/2021 17:34;56,0;0,0;1,0;-86,0;-73,0;-75,0;-75,0;-200,0;-89,0;-92,0;-84,0
02/01/2021 17:34;56,0;0,0;1,0;-88,0;-73,0;-75,0;-81,0;-200,0;-83,0;-92,0;-73,0
02/01/2021 17:34;56,0;0,0;1,0;-88,0;-71,0;-74,0;-76,0;-98,0;-85,0;-92,0;-73,0
02/01/2021 17:34;56,0;0,0;1,0;-88,0;-73,0;-80,0;-81,0;-96,0;-82,0;-92,0;-84,0
02/01/2021 17:34;24,0;0,0;1,0;-200,0;-78,0;-64,0;-83,0;-89,0;-78,0;-90,0;-84,0
02/01/2021 17:34;24,0;0,0;1,0;-93,0;-78,0;-64,0;-82,0;-91,0;-79,0;-93,0;-84,0
02/01/2021 17:34;24,0;0,0;1,0;-200,0;-78,0;-64,0;-83,0;-90,0;-78,0;-92,0;-84,0
02/01/2021 17:34;24,0;0,0;1,0;-200,0;-77,0;-64,0;-82,0;-89,0;-78,0;-89,0;-85,0
02/01/2021 17:34;24,0;0,0;1,0;-95,0;-77,0;-64,0;-81,0;-90,0;-77,0;-92,0;-84,0
02/01/2021 17:35;26,0;0,0;1,0;-90,0;-67,0;-68,0;-88,0;-91,0;-79,0;-91,0;-79,0
02/01/2021 17:35;26,0;0,0;1,0;-90,0;-67,0;-72,0;-85,0;-90,0;-79,0;-88,0;-78,0
02/01/2021 17:35;26,0;0,0;1,0;-94,0;-69,0;-73,0;-86,0;-200,0;-83,0;-91,0;-79,0
02/01/2021 17:35;26,0;0,0;1,0;-93,0;-68,0;-73,0;-81,0;-200,0;-82,0;-92,0;-79,0
02/01/2021 17:35;26,0;0,0;1,0;-88,0;-67,0;-73,0;-81,0;-200,0;-84,0;-95,0;-82,0
02/01/2021 17:35;84,0;0,0;1,0;-89,0;-71,0;-72,0;-75,0;-200,0;-86,0;-93,0;-77,0
02/01/2021 17:35;84,0;0,0;1,0;-87,0;-70,0;-73,0;-75,0;-200,0;-82,0;-91,0;-77,0
02/01/2021 17:35;84,0;0,0;1,0;-88,0;-77,0;-72,0;-76,0;-200,0;-81,0;-91,0;-73,0
02/01/2021 17:35;84,0;0,0;1,0;-89,0;-71,0;-72,0;-75,0;-200,0;-81,0;-200,0;-73,0
